Date,Rating,Title,Review
"February 15, 2021",5,Always quick to help,"Always quick to help, very understanding. brilliant. I never need to worry when it come to Asos."
"February 15, 2021",5,I just talked with Alain,I just talked with Alain! Great experience took only 5 minutes! Thank you dear 😊
"February 15, 2021",5,Customer service very impressive,Very helpful and patient
"February 15, 2021",1,!NEVER RECIEVED MY ORDER - NEVER GOT THE REFUND!,Never recieved my £400 order. They sided with the currier and ignored the rest of my emails no refund.Beware most good reviewsdont seems to be from people who actually faced problems that needed resolving or put the company to test.
"February 15, 2021",1,Was not resolved just telling me to…,Was not resolved just telling me to wait more days to see what happens instead of chasing up the department for returns to find out what’s happening with my returns
"February 15, 2021",5,Charlene the CS queen,"Spoke with Charlene, she was lovely, kind, and resolved my issue for me very quickly."
"February 15, 2021",5,Spoke on ASOS online chat with Paul,Spoke on ASOS online chat with Paul. He was extremely helpful and resolved the issue fairly quickly and smoothly. Very polite too!
"February 15, 2021",5,Great communication when I had a…,Great communication when I had a problem with my delivery.
"February 15, 2021",5,Great help and very friendly,Great help and very friendly. Assistant Bea was thorough and quick to help. Thank you!
"February 15, 2021",5,Thank you!,"I spoke to Michael on the Asos live chat about an order I was awaiting a refund for. Having emailed twice and having no response I was getting a bit frustrated, but Michael sorted it quickly and efficiently and had great customer service. Thank you! :-)"
"February 15, 2021",5,So helpful,So helpful and got my issue sorted straight away. Thanks so much :)
"February 15, 2021",5,Issue with a student promo card,"I had an issue with a student promo card, it was then fixed up, also in reasonable time as well."
"February 15, 2021",1,Aggressive behaviour from Bren/Bret.,"Aggressive and rude service from Bren. All I was trying to do was get a tracking number for a jumper I’d ordered. I’d used an old email address that I had since forgotten, however I had proof that I’d made the order, such as order number, order details, proof of payment etc. Bren aggressively said “it’s your old email address at least you should remember it” nasty comments like that, instead of just helping me track my parcel. I have screenshots of the conversation showing how rude and aggressive he was to me, and will be posting these onto social media. I mean if you can’t let me know when my parcel is coming, that’s fine, but you don’t have to be rude about it. It’s only a jumper, not a block of gold. And I’m confused as to why ASOS would hire someone that speaks to people in this way? Are you intentionally trying to lose customers...? It seems they’re just giving jobs to anyone who can type at this point. No care for the customer at all. And I’m not the only one who has complained about this. A note to Bren/Bret: you do not know my circumstances or personal reasons, you don’t know what people are going through, don’t assume and speak to your customers as if they are dumb. Retailers are in such a precarious position right now, it’s in your own best interests to speak to your customers with some decency and respect. I will never be ordering from here again. Thanks."
